st1,st2,st3,lon,lat,area
960561,950202,950209,140.012680285038,37.413765974560796,236043005.02933344
950217,960585,020948,140.06581744412398,36.973381610401496,169683664.0785079
960567,940051,02P110,138.519251082894,37.3638506669241,4180775.5023735585
02P109,940051,960566,138.507022729185,37.5789972064518,
02P110,940051,02P109,138.440887643355,37.5192410180016,
940051,960567,020962,138.56127475344,37.3157116173105,67509706.15127935
950240,940051,020962,138.652470589611,37.303304692793695,171232899.55990174
940051,950240,960566,138.67658200489498,37.41119993085749,202614767.88772568
940038,950179,020920,140.812536891378,37.88118158099219,194406546.80961585
950179,940038,14P125,140.890530517902,37.8831277486893,69252133.3092123
14P125,940038,11S070,140.93704705244997,37.7519852989125,54061682.237056084
11S070,940038,950201,140.86818830901296,37.6620326644089,212162586.63920015
940038,020920,950201,140.78289913544998,37.724829656081695,229699039.87104866
960535,020895,950150,140.88134923278898,41.2627052138103,218774037.66823354
960534,960535,950150,140.717016914331,41.257844023644594,488876232.50934505
950151,960535,960534,140.63548782805498,41.12049865388849,192425079.83841613
010844,950151,960538,140.66449028418597,40.85720979874049,321292326.34941465
960541,010844,960538,140.72030403891898,40.7240041249734,194045002.87936342
950181,950183,950155,140.63355729446099,40.3506704787384,197527178.6731738
950183,960541,950155,140.70888118798499,40.456833242733595,444736543.8384571
950183,020924,970798,140.70130971854098,40.0565870020272,253052216.86662686
950183,950181,020924,140.61946385727902,40.1499356725599,422157799.82517064
020904,950183,970798,140.871491911953,40.1183654142348,190852221.37269014
950161,950159,020904,141.174298451604,40.122133172088,303549548.40547687
960543,950161,020904,141.098522559951,40.009454200778706,118285097.2956224
950161,960543,950163,141.13798948952999,39.9242948359002,89555738.93314342
950161,950163,970795,141.266731874004,39.889610538010196,177408521.58296752
020897,940026,960542,140.32533066354,40.932863154981604,273756177.5412557
940026,020897,020898,140.17848894584702,40.8730212747681,416601310.2872477
091174,940026,020898,140.178978286908,40.69085899448459,255421507.41604063
940026,960540,960542,140.38699183680598,40.7670864906393,255858513.87173942
960540,940026,091174,140.33480738910598,40.6554327624621,180823012.8846555
020924,950187,970798,140.63788853129398,39.901176526962296,270319066.092698
07S067,020936,950180,140.388053350644,37.8486524678955,101730346.89875102
950200,020936,07S067,140.396022903609,37.7464554252885,105210448.46335433
020936,970797,950180,140.497651773039,37.932146742632995,154813010.9055547
970797,020936,020920,140.59267389321,37.8770415850332,215667089.97429818
020936,950200,020920,140.53296088177498,37.7766858766077,205300931.3286485
020938,950200,020940,140.48670218477397,37.56932990527859,124043561.91137458
020938,950205,950201,140.648910805623,37.488617849291394,225368962.60268888
950205,020938,020940,140.551903477326,37.450061883940194,205427783.6695319
020920,020938,950201,140.67076208027697,37.654977755637,233313399.53163657
950200,020938,020920,140.574574629984,37.6958923374363,190637829.6379674
020928,950193,020913,140.71190257914898,39.0401273171613,140743207.62511078
020928,970796,960544,140.81017929382799,39.204236176300796,274096895.39181125
970796,020928,020913,140.831514903387,39.065159267049296,267713157.05453047
950190,020928,960544,140.667297793407,39.2708952940557,199326157.48712644
020916,950173,020915,141.03782034077997,38.716816107182396,95941255.05375579
950173,020916,020912,141.085877271273,38.8199147099577,265566499.21740475
950173,970796,020913,140.923353195306,38.954883268085396,235104787.4240906
970796,950173,020912,141.02845629727798,38.9753589536454,238567145.67544994
06S055,051145,020914,141.350775915426,38.8083181760604,142535156.63096085
051145,06S055,020911,141.378434572617,38.8979381291688,174186438.45288897
051145,020916,020914,141.23985212224798,38.7647013828426,134274228.29096627
020916,051145,020912,141.183407017323,38.8487747126688,211619750.4862235
051145,020911,940029,141.281905666473,39.0043043714808,160035015.13334316
020912,051145,940029,141.19780190435702,38.9987577481986,99546071.41835146
020916,020918,020914,141.246922678455,38.6340177728439,171800634.93470582
131201,091179,111185,140.825099351673,38.2839859628589,146561436.1209985
020917,131201,131195,140.795869021665,38.5067649900615,81104336.0537674
131201,020917,091179,140.764048670685,38.4098093185983,167950397.54434183
950176,020916,020915,141.09013831512598,38.6248710582735,93133429.94516282
950176,06S059,960549,141.127302788307,38.4175904110779,122535375.6546283
020918,950176,960549,141.207550112772,38.487596268792,77520212.3971974
950176,020918,020916,141.19015343927998,38.566112245742396,93881701.36177683
950174,020917,131195,140.779137881613,38.6192595338154,113217860.92737716
950174,950173,020913,140.861086995882,38.828873085363895,158585588.19685668
020917,950174,020931,140.661509085669,38.6870889121992,261410488.02568322
950174,131195,020915,140.871335064306,38.657362432144495,181374950.48864663
950173,950174,020915,140.918133167361,38.7462501681486,122219517.64826797
950174,950193,020931,140.62879803710098,38.8471026768891,442191516.3525651
950193,950174,020913,140.740763942724,38.9077191569682,199184928.46085808
950236,111186,020961,139.254817505562,37.6790601758208,430492226.2482343
950238,111186,960571,139.102729672533,37.7417577624351,57607905.61981002
111186,950238,020961,139.11524115126,37.6711908011703,135058755.88455674
111186,940050,960571,139.079313631038,37.8198082572717,130049595.52904135
950231,071162,02P105,139.43045227366198,38.5094541841152,68175592.84984632
940049,071162,950231,139.418322286782,38.3985823620729,375738783.30713165
071162,940049,950197,139.581274779903,38.292187460293796,327461879.0139932
071162,950196,02P105,139.62324124617,38.552330879683495,70238580.95988037
071162,950197,950196,139.688664783162,38.413290525109495,
950196,020932,02P105,139.670138232669,38.6156475753807,171311941.49642774
020932,950194,02P105,139.57544347975798,38.8128029588706,
020934,960557,950180,140.35519319698798,38.0990073802338,113359130.2075192
960557,020934,940035,140.329699679928,38.212694198415,99238563.985764
950178,020934,950180,140.479086863049,38.11822022942339,227115150.54649433
940035,020934,950178,140.453593345989,38.2319070476046,199455471.26544887
970803,960557,940035,140.26504970223903,38.252204583981296,128234119.09541734
960556,970803,940035,140.29638560166902,38.3684164293012,133949330.37773745
970803,020933,970799,140.15769610867198,38.4467289316011,187676516.1430779
020933,970803,960556,140.24786247446698,38.4675352307631,250922056.26042423
940033,960556,020931,140.379709005162,38.665298773431,224118265.71611118
940033,020933,960556,140.28746532045298,38.6240562730935,153572815.7666806
07S067,950198,960559,140.191338800733,37.7673726543564,253697017.8393661
950198,950202,960559,140.109965745519,37.7117288179632,253529655.81880403
950202,950198,020935,140.00122719379496,37.8132623115984,410139537.32897574
960557,950198,07S067,140.213166554406,37.9447352039943,400063424.6450072
020909,020907,950166,141.28297798923,39.5629066456668,184516704.71802288
071159,020909,950166,141.159168554745,39.470464580797795,209518829.12759987
020910,020909,071159,141.20569047875398,39.3500770090923,270671322.50370157
020907,020909,121191,141.40387523163,39.4765488013149,282886392.89289993
020909,020910,121191,141.36573092644198,39.341896866521694,254054043.3823022
950170,950171,07S065,141.776884536969,39.1411249390557,67656218.27732038
950170,960546,950171,141.690339695652,39.1361955580431,214522379.1310617
960546,950170,121191,141.62199916038898,39.24075085813409,228854733.01941276
950170,960547,121191,141.655256331006,39.39174898947749,382415331.18536925
950170,07S065,950167,141.84867534717,39.28590451131719,108285282.56627797
960547,950170,950167,141.79538767647003,39.431973261648,377256983.1664992
950175,06S055,020914,141.406166589138,38.7352465372884,81952538.96147
06S055,950175,06S056,141.462507374496,38.6826852289449,40433263.65345201
020918,950175,020914,141.343132853142,38.641372358978394,152170196.29367673
950175,020918,06S056,141.3994736385,38.5888110506349,99554508.42403716
06S055,950172,020911,141.474892765833,38.8982456247495,133638745.90565053
960546,950172,07S066,141.59185045889402,39.0067956513279,111150708.40826277
950172,960546,020911,141.502210527117,39.0154309857081,199885148.3667446
950172,06S057,07S066,141.577032717483,38.7909350742111,
06S057,950172,06S056,141.51607491387298,38.6573891471394,104969483.08561563
950172,06S055,06S056,141.503574894,38.7560643632976,74853875.71683826
950312,021008,960637,136.269819305235,34.374951769705795,182000364.50784057
031106,950312,960637,136.341593007147,34.3096435171842,56322670.2888808
950312,020999,041129,136.39991099476498,34.4821514643309,128029448.89015369
950312,031106,020999,136.385430399636,34.3803593145639,93127034.23118371
940064,960634,041129,136.42885354022098,34.7356039128846,120433030.63604496
950311,940064,041129,136.481313996984,34.6329963559998,114192662.65179609
940064,950311,950309,136.549495041531,34.7364754210584,182321431.3434718
940064,950309,021101,136.533863488176,34.9223615762505,234086102.19228813
960634,940064,021101,136.452791146221,34.902729693968396,191960505.19340548
950364,950310,021007,136.078303065441,34.67005027690381,104666185.429397
950310,950364,021008,136.12205002364098,34.5977996316909,159458439.5737113
950310,950326,021007,136.079783814018,34.770804898434,111988850.58394796
940062,950323,051143,136.18599568176901,35.0004479175021,86372195.50898935
950310,950323,950326,136.114161769212,34.862708530485,134264746.08515015
950323,950310,051143,136.19440128112498,34.8831754925841,174942434.17186955
950326,950323,960639,136.066749160947,34.976979951533394,106951807.2160658
950323,940062,960639,136.10121360082502,35.0521060541718,63546983.464482106
950262,960642,021003,135.583980752616,35.2943888534688,116065517.65306602
151210,950262,021003,135.60851993178596,35.360008668831,23373702.332702063
960642,950262,960641,135.51119468528398,35.403388597404295,187482144.97723067
950262,151210,960641,135.535733864454,35.4690084127665,11155639.336636292
031114,031116,03P216,134.515094818566,33.8399225043165,66754045.24644159
131198,031114,03P216,134.562221552088,33.8747569571895,91098502.09587482
031116,031114,021041,134.47051242725098,33.9127624925892,37908263.9165
031114,950416,021041,134.495705754333,33.992064010311,49973295.994162165
031114,131198,950416,134.55191497284898,33.969667815487796,77172137.86588718
950420,021042,960675,134.28714876211802,33.864288802776294,106652567.39773622
021042,950420,950418,134.26340568333,33.947242438249795,100287267.51616098
960675,021042,071153,134.19551260998298,33.829506374700294,146466458.14295205
021042,950421,071153,134.114429872401,33.858831650546094,97651919.99212337
021042,950418,950417,134.150108730825,34.004759543964006,97609269.50477156
950421,021042,950417,134.092769072031,33.951131184336305,139586409.075768
940082,021053,031121,134.07913499557498,33.3901235283792,55655983.779814854
940082,021055,021053,134.12891025088499,33.3992930323371,87300772.00631228
021055,940082,031122,134.15517330765002,33.3223053658737,44288545.03545762
940082,081166,031122,133.826317386531,33.2422616437131,
081166,940082,031121,133.785680847258,33.2760114113988,
93104,93102,071161,137.450052860076,34.750941057016796,69539187.09306362
93104,93103,93102,137.48734447720798,34.7937185611719,66581268.20557992
041136,93104,071161,137.51767039098,34.6967136363012,29180703.47372981
93103,93104,041136,137.554962008112,34.7394911404563,59370549.97747732
940063,950302,950300,137.104498852266,35.0837759108694,143869228.90678048
950302,020996,950300,137.141529635484,35.013526907139,143596199.46512744
020996,950302,950305,137.096679120984,34.898911165526094,70601934.90566373
950302,020998,950305,137.025383384604,34.839820610505896,199920529.5496612
020998,950302,950304,136.941606493131,34.84931448502349,142849849.2339109
950302,960631,950304,136.91636550748197,34.930753713286194,160947366.3004025
960630,950302,940063,137.00858795431498,35.0936645442405,47001420.55313447
950302,960630,960631,136.949082015504,35.0457642137526,178065850.8945991
970802,020952,950246,138.93162064181396,36.865938277142696,157210695.65541717
940044,970802,950246,138.880095894804,36.8191669690746,86860303.6782819
970802,960752,020952,139.00690925219996,36.714553311486604,170163119.81771097
970802,940044,960752,138.95538450518998,36.6677820034185,90716442.97668895
020873,960511,950121,143.61711495219,43.473503475207295,314890367.3947448
020873,970788,960513,143.897429464602,43.333702240395596,521796312.39688635
970788,020873,950121,143.72504765784,43.28391897455339,444110800.4201268
960511,950114,020861,143.618826507684,43.805393900845495,258731028.2314453
950114,960507,950108,143.96303118377398,43.909224330430796,337454622.4829411
020873,950114,960511,143.69205189108,43.6599599603607,324872850.6942744
950114,950108,960503,143.79651960992996,44.03975922430261,564417525.9442207
020861,950114,960503,143.631330137196,43.988449050833104,372319318.5545293
950134,020889,960521,143.18121988272298,42.766419980295005,236280688.4438393
020889,970791,960521,143.311778578881,42.802163070628495,304900887.7911064
970791,020889,950138,143.40862798297198,42.673104812745,190969727.35435566
020889,970793,950138,143.294306662914,42.5664163863213,216632967.61715406
970793,020889,950134,143.175022789161,42.6156185099502,197491369.49841645
000843,021017,950378,134.070648390987,35.320545396552895,153657536.39329183
950380,021017,000843,134.134207711086,35.2569210659556,108254876.6686562
950378,021017,021014,134.119219206753,35.438857608481804,127157442.33900549
021017,960655,021014,134.212079686443,35.407090063554,157448473.37791777
021017,950380,960655,134.22610992327898,35.3190999871083,72397076.04016404
021027,000843,021016,133.93060186037397,35.254178755880694,283596009.2214753
950389,021027,021016,133.84492086933,35.2837262848323,201563136.8818742
000843,021027,950393,133.96096993659597,35.08397638148699,101767555.84743588
021027,950392,950393,133.85596589805,35.0266735246791,135384293.49436566
021027,950389,950392,133.799843017566,35.1203291761773,204981270.4418927
141204,950426,021044,134.133693575838,34.3372454903775,238433858.2872818
950418,950426,950417,134.160380676861,34.1114202148302,201209932.87509948
950426,141204,950417,134.091432525699,34.1949150358464,260653169.0358792
021044,950426,950425,134.23063056117002,34.398388609787396,155687536.6562624
950426,970827,950425,134.303108332668,34.3114852519923,182114008.48820287
950426,950418,950415,134.261301363783,34.1265819268407,131170657.12658685
970827,950426,950415,134.315695763799,34.1863694534901,101291506.72099468
950395,960765,950393,134.00850027975298,34.8576790598157,236438830.12101883
950395,021028,021029,133.887308340159,34.703111756425194,143172331.34155396
950392,950395,950393,133.861418502735,34.922137014708895,222442821.30381775
021028,950395,950392,133.807949786808,34.8406567218864,190776422.23364323
021044,950396,021029,134.09137004194798,34.5720565655883,179634400.40764824
950396,950395,021029,134.009069532822,34.6763295952425,212464753.78524005
950395,950396,960765,134.076792756489,34.749416605810495,189287623.5376895
950396,021044,950425,134.205226488498,34.532756953942496,125907380.09540944
021006,950396,950425,134.271932410572,34.6267109369379,275731068.81896245
960765,950396,021006,134.22579918768898,34.739097559151695,156973226.40521982
950391,000843,950393,134.068319567226,35.0559312282828,249462980.7631562
960765,950391,950393,134.11039730569797,34.9341704165817,281767920.2744686
950380,950391,950390,134.250501253902,35.1252820825038,104144259.19906233
950391,950380,000843,134.16047873038798,35.1503614863126,231331066.009438
950391,950346,950390,134.305965706902,35.035868460093596,77389875.75863038
950346,950391,021006,134.324787861165,34.922807357001304,206217763.87264347
950391,960765,021006,134.248800094035,34.8601380322272,229622212.71528628
021033,960678,960767,133.192481966412,34.4027285990784,182168666.34774357
021032,021033,960767,133.24320701673298,34.5226352348823,139563967.65758985
021033,021032,950401,133.18301866617,34.5966320031321,176549802.20496047
131197,950405,960667,132.948279895728,34.21942657711379,174982651.0780667
960678,950405,131197,133.04984168186704,34.2335506782291,286218893.23584056
021033,950405,960678,133.099718750328,34.3788121519623,209252562.48523486
960667,950405,960768,132.89151213307198,34.3044448094403,135108987.31013867
021031,950405,950401,132.995182488333,34.5581462724234,278707576.18271166
950405,021033,950401,133.072532942514,34.5188004134028,127056138.25819232
950405,950402,960768,132.87138660582602,34.424843354714994,227838777.30500656
950402,950405,021031,132.90068098276203,34.524432455142296,141507349.99309495
960712,021085,950480,131.385978568152,32.219017935317396,244062884.5829214
021084,960712,950480,131.46448426013097,32.2871252432388,213447495.44904345
021085,960712,950479,131.27578230221397,32.2441563898872,221978788.05875874
960711,960712,021084,131.469426982476,32.4159841433934,294258487.39009917
021083,960712,960711,131.396658856683,32.4865435524135,119728741.90737306
960712,950478,950479,131.20958115965698,32.3590615495554,190046999.64724532
960712,021083,950478,131.269401760332,32.4530775290172,150246682.83098543
960697,960773,960696,130.344777778644,32.6517000511119,70305916.722522
960697,960775,960773,130.33523194998898,32.5529431331247,157024616.36206177
960697,950463,021074,130.19538525939,32.5517351392695,193949454.06350636
960775,960697,021074,130.251722241795,32.4815284583064,186140693.64616477
960694,960697,960696,130.313285598177,32.7221397924333,27809867.424094837
93049,131194,93046,138.967058657658,34.9477316109933,45258266.267134964
93049,950297,131194,138.94183676010002,34.8979905212664,24370336.309437513
950297,93049,051144,138.86669169535799,34.91393204862089,34072894.440004714
960620,950297,051144,138.817263135375,34.893573601335895,84465162.4875232
950297,960620,93085,138.814398201897,34.8287494693974,58906773.74090009
93085,960620,02P114,138.761719233654,34.8091878250908,7269463.124140488
02P114,960620,950296,138.671600206458,34.8793210833969,71828615.69831519
950297,970814,960628,138.898793628177,34.7578464347433,51467677.10006824
970814,950297,93085,138.847710916959,34.7835674973798,80260532.57770364
970814,93086,960628,138.870850519434,34.6726587396981,38954426.84030257
970814,93085,990838,138.794561395776,34.725128527861195,46116293.88912306
93086,970814,990838,138.812011063968,34.669775802020695,57606087.516691394
93077,93075,93073,138.515281413234,35.1831653932605,157679684.24574575
960622,93091,93093,138.082440321672,34.71417212194469,24634029.938089214
960622,93094,93091,138.107685733545,34.6900581015879,19536519.734673996
960624,960622,93093,138.052312311441,34.6837262741673,12369850.482299918
93094,960622,960624,138.077557723314,34.6596122538105,11870523.705507059
960623,960625,091178,138.17193226158298,34.6350183634455,16177327.621674694
960625,93094,091178,138.154041364185,34.623402805784096,2354686.298265244
93094,960625,960623,138.143281420287,34.648266692813394,7557012.563599291
93031,950229,93066,139.12363863809398,35.3898202890375,71619981.54975379
93031,93065,960607,139.062156303609,35.508946673541,73582413.58310586
93065,93031,93066,139.121847227253,35.4811663341861,149507100.6591397
93038,93031,960607,138.970306899468,35.4127328478858,88878055.78486255
93068,93031,93038,138.978159964083,35.3239576939557,142104341.69130665
950230,93031,93068,139.06507255528797,35.306291531081996,80428594.95818906
950229,93031,950230,139.102823123187,35.3365193136681,48075937.64641412
960591,950269,020954,138.678516038139,36.5142513290214,338792375.8676192
950221,950269,960591,138.580132810779,36.486460329732594,77099631.35627162
950269,020957,940045,138.72152835314398,36.2648108555634,137271785.790374
020954,950269,940045,138.76982666282998,36.3951680572062,369487046.6903685
950269,960610,020957,138.59949865733398,36.2733704818485,120590394.93239368
960610,950269,03S046,138.524492628687,36.333259087722304,72387167.08237666
950269,950221,03S046,138.54230221755,36.4076789496585,114665446.71924374
950276,020989,960616,137.690162646696,35.5051340531745,272227902.0681156
950251,950279,960573,137.019510615273,36.4586708632905,316253155.14244807
020995,031103,93099,137.51090125129502,34.9982262816879,125370550.21077983
020995,93099,93084,137.60159345116801,35.0354932162884,98502280.61902325
950278,020995,93084,137.605651865286,35.138590812497696,90472799.28287938
950293,020995,950278,137.50911853625098,35.199476187018,136053502.78627217
020995,950293,031103,137.45427839081398,35.106312650970004,238464429.77197963
950301,950293,950300,137.31038058203399,35.1432136125048,113466965.00641567
950293,950301,031103,137.366897963064,35.0861286639039,157573213.81833994
031103,950301,950303,137.331678838662,34.97206648792889,71568175.83899759
950301,020996,950303,137.24144000011498,34.95535489592189,89412985.07511346
020996,950301,950300,137.22598287264898,35.028349711377,117778898.10588452
950293,020992,020994,137.308608982545,35.3583462154263,183266069.86655077
940061,020992,950293,137.380354020657,35.3904144166188,147062413.3906051
020992,940061,950284,137.38674237842397,35.5221419728791,180515635.26096666
940060,950288,031128,136.75834474780498,35.4696294616554,96971107.97687186
950288,950286,020993,136.600996890831,35.5302070709553,106493727.26478405
950288,950291,031128,136.641595913856,35.4181803787449,82030045.50942059
950288,020993,950291,136.580448402552,35.443153094223604,77634824.58035527
950256,020974,950258,136.486525472451,36.1229740663275,286678873.84188634
950258,020974,950257,136.36820317586398,36.116418102656105,161158818.26423353
020974,960578,950255,136.438332412239,36.327729503735995,180963985.8255934
020974,950256,960578,136.51999243542,36.2513481289707,269018478.8330866
940055,020974,950255,136.29422688423298,36.2814354456048,155423681.6127299
950257,020974,940055,136.257564610827,36.1984981071681,79697305.26451363
950248,020968,020966,137.04531027838198,36.80234568003839,137739421.72617012
020968,02P207,020966,137.121452643384,36.80952926760779,58821474.17747204
020968,950248,960573,137.047131732885,36.7123726639065,74531488.17319342
960572,020970,950250,137.335815354969,36.5924947655619,194998187.0064733
92110,960584,93002,140.140628605593,36.1299598623447,123028873.69909105
960583,92110,960582,139.98816242373601,36.170259541640405,147008931.99088922
950215,92110,93002,140.09913438876302,36.241139594926196,119590521.3677955
92110,950215,960582,140.03697427872902,36.253617215705994,119271624.85923664
950213,960588,960590,140.196135081057,36.62474825322389,96700290.17123102
960588,960585,950217,140.106572561538,36.829314391564196,157956766.30661404
950219,960588,950217,140.026148524746,36.7115394465699,242880078.8342186
950219,950215,960590,140.046247894608,36.498373324313995,253931540.38839537
960588,950219,960590,140.07282739305901,36.6075433835496,184731853.6280582
950202,940040,020939,139.885934520882,37.5535537060563,234993648.5209078
940040,950202,020935,139.900561791342,37.706636492246695,414649131.1021111
940040,950236,950204,139.58539899410698,37.5972599189979,315926004.8574564
950236,940040,950197,139.656600853209,37.8214745502924,
940040,020935,950197,139.79042901238802,37.8996925710414,
950210,020942,020948,140.15536506179998,37.177625592960595,185018561.92477196
960585,950210,020948,140.139369151551,37.06405880610839,192023290.3314786
950210,020943,010845,140.33108538801,37.229168160521695,194930349.88036656
020942,950210,010845,140.25168437557198,37.256658611535,107541673.50773403
07S062,950153,960539,141.310278338922,40.6945780602075,93464998.75935817
07S062,960539,950156,141.41475196718102,40.6580115072285,92388913.91324826
950158,07S062,950156,141.52704988626598,40.5676208528646,
020896,07S062,950158,141.485189446062,40.7827920049308,
07S062,020896,950152,141.370141888635,40.97045544870959,42547413.885294385
950153,020901,960539,141.28788932138102,40.5993414521541,129828437.13040245
960539,020901,950156,141.39236294964,40.5627748991751,140045272.0233592
950159,020901,020899,141.229786522242,40.4559086298708,244086181.56732893
020901,950153,020899,141.19783628425202,40.5672054684072,78616483.60374472
020901,020903,950156,141.428579014338,40.4276690541108,205342372.81499967
020901,950159,020903,141.35605562406897,40.35293876855339,200084250.1153982
02P103,960535,950151,140.75828934667499,41.02464669237659,233305102.8589262
010844,02P103,950151,140.754474764838,40.92094344573839,99030625.85841691
960541,020902,020899,140.93623397709902,40.55299726603619,237607591.96420422
950183,020902,960541,140.83001689653602,40.4314950778035,293656033.7416826
950160,950161,970795,141.365748404694,39.955389130493096,221244418.8810524
020905,950160,970795,141.511439400804,39.952183252113,193027322.90645286
020903,950160,020905,141.522192405396,40.0928454871494,219697966.93794146
950159,950160,020903,141.3993709821,40.1995663793262,202991861.6327996
950161,950160,950159,141.312781911873,40.1027523996924,326521232.7087283
020921,020923,950184,140.013255747486,40.224768110900996,33536713.943359926
950194,960551,02P104,139.686062723394,39.6689643888318,
020923,960551,960552,139.952401956807,39.9348805495563,242477826.45616388
950182,950185,020922,140.343911358618,40.149760723056595,122959686.89804897
950185,020924,020922,140.434635508629,40.0331834009547,114609696.55140123
950185,950188,020924,140.37666353640597,39.85819827221759,289702526.418247
020908,020926,960544,140.719815761085,39.467339025384604,218234155.77477452
020926,950190,960544,140.62764519906298,39.391529004811495,177279390.007562
940036,06S057,06S056,141.47227381775397,38.5061834408889,49080541.19907867
020918,940036,06S056,141.39674006188497,38.5109844787371,103702816.57132396
06S057,940036,960550,141.47687263782598,38.4114147373737,77761143.97757393
06S059,940037,111185,140.96218757148,38.26669235205959,69169063.67026697
940037,131201,111185,140.891588805396,38.3038951120782,80904100.20623533
950176,940037,06S059,141.041066869428,38.3817383519757,134556884.27058706
131201,940037,131195,140.871352025943,38.4219984248991,67431692.07289778
131195,940037,020915,140.922182992338,38.513560335125696,241535561.51377964
940037,950176,020915,141.021299069739,38.510503022220895,291151350.9961221
950234,950236,960564,139.41642110358598,37.886699821779594,209185990.49738568
950234,111186,950236,139.334816374875,37.8087273214761,226366689.19140506
940032,020932,950196,139.757759986284,38.7260572543086,216373915.31642947
020932,940032,950194,139.663065233373,38.9232126377985,
970803,950199,960557,140.168886352869,38.2077151653681,115465389.03868921
950199,950198,960557,140.133425545971,38.0992682124813,216471118.35090858
950199,970803,970799,140.110055886504,38.303120711526,133136274.96586297
950196,950199,970799,139.987349801673,38.404795386375,314281423.4231883
950197,950199,950196,139.86989932789498,38.308749955212,
020935,950199,950197,139.885777483254,38.084289186867,402370609.9079224
950198,950199,020935,140.002859240574,38.0234391564786,247789968.78518346
960635,950312,041129,136.351683194694,34.558285054877096,111051297.4516655
960634,960635,041129,136.371348431307,34.6988580465054,121800322.3713276
950312,960635,021008,136.26542889765298,34.5218011576317,175642360.15771002
960635,950310,021008,136.215165067872,34.6250358657951,190241519.48885626
960635,960634,051143,136.325897540184,34.807980230195696,126568579.20773593
950310,960635,051143,136.25596847379,34.7706419467308,193255296.04615402
020868,020873,960513,143.927342366346,43.514640827394,287462949.0962361
020868,950114,020873,143.829897498474,43.651314046705195,374648761.2395244
960507,020868,960513,144.047796919686,43.6327947631521,186121992.63380608
950114,020868,960507,143.95035205181398,43.769467982463304,280590347.75499743
960695,960694,950461,130.26162488476498,32.7887176249842,75252186.78553024
960695,960697,960694,130.268085645291,32.7187126565145,63118851.17775629
960693,960695,950461,130.205119729179,32.7896132387472,65005543.551352516
950463,960695,960693,130.16621496004498,32.711696996483994,46620758.93223473
960697,960695,950463,130.207640397087,32.6666846485023,45714643.93368999
960626,93043,051144,138.853918259496,35.0391044847921,37641249.88048794
93049,960626,051144,138.86157222068996,34.9744773811488,81521738.72259212
960626,93049,93046,138.92932196170497,34.9892293081419,57525234.10948904
960626,93046,970813,138.94566853355101,35.0552399770815,41844143.95998764
93043,960626,970813,138.91364919913798,35.086966295799,22969173.417572018
970815,93075,93077,138.57003401076,35.1257349178824,35362180.97664085
93075,970815,93076,138.63563832633898,35.1611255887947,46509176.61587261
970815,93077,950296,138.536267057793,35.0535130767888,32608219.415427677
93076,970815,051144,138.694855334046,35.0835946213335,135415289.4185368
960620,970815,950296,138.620196444015,34.9827288722505,235485990.50751466
970815,960620,051144,138.713180404689,34.97741974588289,121390946.83570255
96S007,93071,93073,138.518738237517,35.3202097107915,34450040.882700436
93075,96S007,93073,138.536587412421,35.2672500736182,88417187.37430264
96S007,020981,93071,138.572456085195,35.3796140530965,22712842.007023565
950274,950276,031127,137.761550430537,35.690512201839,154930841.54541907
950274,020989,950276,137.696783154579,35.651747339046295,173660885.03878948
020986,950274,031127,137.751617883891,35.83166776820399,99826035.54995748
970811,940061,960616,137.54383037472,35.434986756605696,204365996.85335428
020989,970811,960616,137.59468654859398,35.5231323208344,170522970.34724385
940061,970811,950284,137.459964108852,35.5394613554343,118530756.28939006
950282,950256,020976,136.70462082406797,35.9742837001845,267603062.8706468
950282,950280,950256,136.80295199663396,36.018157383710694,324007797.25994474
960617,950279,950251,136.97697173958596,36.32931922174829,163910768.3792646
950280,960617,950256,136.816647150315,36.1496531638176,331555820.7170169
960578,960617,950251,136.79637695753698,36.3408374331453,217879333.5974379
950256,960617,960578,136.700849324589,36.2619819841455,289830426.0250483
020990,950280,960619,137.06428195102498,36.024712679448896,210558703.99739057
020990,960617,950280,136.965492537621,36.141312144003,171738716.47437072
960617,020990,950279,137.030289493944,36.2421227529339,211961169.44232616
950298,950289,940060,136.971200700081,35.4429664835532,209267212.83821866
950292,950289,950298,137.04126272984396,35.39007178821841,98859076.51828443
950289,020992,950287,137.18892414222603,35.5344182307972,112728489.28675586
950289,950292,020994,137.148698031906,35.378669719872605,84679943.15640052
020992,950289,020994,137.214978773169,35.430583462312505,193988357.1328284
950287,940059,960619,137.194010843505,35.771157449841,86487853.7192413
940059,020992,950284,137.313683045088,35.6567013395967,202053401.9061134
020992,940059,950287,137.23014867602703,35.6416685560254,161082146.17009026
02P207,950249,960572,137.24937498320398,36.7074849080643,95488450.83502397
950249,020970,960572,137.25425726825998,36.6110365851945,162049810.94195452
020968,950249,02P207,137.177701714581,36.714481679650504,43787061.838495955
950249,020968,960573,137.113482250503,36.676948117715405,97066154.32826132
950279,950249,960573,137.11104812393998,36.5361489167103,245799058.7341418
020970,950249,950279,137.180149873074,36.4772341557756,104082649.05330095
020970,960618,950250,137.333649991527,36.442071330409796,252010594.5723596
960618,041138,950250,137.452553909946,36.476790529476,229891249.88899508
960618,020970,950279,137.23608481568698,36.361014475572595,170539071.9191029
960584,960627,93014,140.13074362419,35.9992729436769,112128992.09087114
92110,960627,960584,140.111311987548,36.0767540791218,1758496.5411808353
93014,960627,93012,140.060843021616,35.968926720936004,156168205.6897713
